Name,Year,Duration,Genre,Rating,Director,Actor 1,Actor 2,Actor 3
Sham Ghansham,1998.0,160.0,"Action, Drama",3.5,Ashok Ghai,Rakhee Gulzar,Chandrachur Singh,Arbaaz Khan
Sham Savera,1946.0,142.0,Other,5.841621416845562,M. Sadiq,Rafiq Ghaznavi,Unknown,Unknown
Shama,1946.0,142.0,Other,5.841621416845562,Sibtain Fazli,Mehtab,Wasti,Abu Baker
Shama,1981.0,122.0,"Crime, Drama, Romance",6.9,Naeem Basit,Girish Karnad,Shabana Azmi,Aruna Irani
Shama,1961.0,149.0,"Drama, Musical, Romance",6.5,Lekhraj Bhakri,Nimmi,Vijay Dutt,M. Kumar
Shama Parwana,1954.0,147.0,"Drama, Romance",6.6,D.D. Kashyap,Suraiya,Shammi Kapoor,Mubarak
Shama Parwana,1937.0,142.0,Other,5.841621416845562,D.N. Madhok,Unknown,Unknown,Unknown
Shamaal: The Sandstorm,2004.0,131.0,"Comedy, Romance",5.841621416845562,Aditya Raj,Simon Bechus,Rola Daher,Unknown
Shame,2019.0,118.0,Mystery,5.841621416845562,Sharib Raza,Aanchal Chauhan,Jignesh Joshi,Unknown
Shamitabh,2015.0,155.0,Drama,6.8,R. Balki,Amitabh Bachchan,Dhanush,Akshara Haasan
Shamshaan,2000.0,109.0,Horror,5.841621416845562,Kiran Kumar,Mac Mohan,Aman Sagar,Deepak Shirke
Shamshan Ghat,2003.0,109.0,Horror,5.841621416845562,Shammi Khan,Tina Joshi,Ali Khan,Shah Gayaz Khan
Shamsheer,1967.0,133.0,Action,5.841621416845562,Babubhai Mistry,Helen,Aruna Irani,Jeevan
Shamsher,1967.0,142.0,Other,5.841621416845562,Babubhai Mistry,Laxmi Chhaya,Helen,Aruna Irani
Shamshera,2021.0,150.0,"Action, Adventure",5.841621416845562,Karan Malhotra,Ranbir Kapoor,Sanjay Dutt,Tridha Choudhury
Shamsherbaaz,1940.0,142.0,Other,5.841621416845562,Balwant Bhatt,Eddie Billimoria,Unknown,Unknown
Shamsherbaaz,1953.0,133.0,Action,5.841621416845562,Noshir Engineer,Fearless Nadia,John Cawas,Sardar Mansur
Shamshire Arab,1935.0,142.0,Other,5.841621416845562,Jayant,Unknown,Unknown,Unknown
Shan Chor,1936.0,142.0,Other,5.841621416845562,Navinchandra,Unknown,Unknown,Unknown
Shan E Khuda,1971.0,121.0,Drama,5.841621416845562,Anwari,Shaukat Azmi,Azra,Uma Dutt
Shanakht,1989.0,121.0,Drama,4.4,Tinnu Anand,Amitabh Bachchan,Madhuri Dixit,Madhavi
Shandaar,1974.0,145.0,"Drama, Family",6.8,R. Krishnan,S. Panju,Sanjeev Kumar,Sharmila Tagore
Shandar,1990.0,146.0,"Action, Comedy, Drama",5.2,Vinod Dewan,Mithun Chakraborty,Meenakshi Sheshadri,Juhi Chawla
Shane Subhan,1933.0,142.0,Other,5.841621416845562,Agha Jani Kashmiri,Nurjahan,Sultana,Unknown
Shan-E-Hatim,1958.0,137.0,Fantasy,5.841621416845562,Chitra,Daljeet,Tun Tun,Unknown
Shan-E-Hind,1960.0,142.0,Other,5.841621416845562,Mohan Sinha,Nigar Sultana,Daljeet,Kumkum
Shanghai,2012.0,120.0,"Crime, Drama, Mystery",7.2,Dibakar Banerjee,Emraan Hashmi,Abhay Deol,Prasenjit Chatterjee
Shanivrat Mahima,1995.0,137.0,Fantasy,5.841621416845562,K. Kamleshwar Rao,Bhanupriya,Arun Govil,Shabnam
Shankar Dada,1976.0,130.0,Drama,6.5,Shibu Mitra,Ashok Kumar,Shashi Kapoor,Neetu Singh
Shankar Guru,1987.0,133.0,Action,5.841621416845562,Arjun Sarja,Seeta,Unknown,Unknown
Shankar Hussain,1977.0,121.0,Drama,6.5,Yusuf Naqvi,Pradeep Kumar,Kanwaljit Singh,Madhu Chanda
Shankar Khan,1966.0,140.0,"Action, Drama, Sport",5.6,Nanabhai Bhatt,Prithviraj Kapoor,Dara Singh,Randhawa
Shankar Parvati,1979.0,132.0,"Adventure, Fantasy, History",5.841621416845562,Chandrakant,Rajni Bala,Kamini Bhatia,Urmila Bhatt
Shankar Parvati,1943.0,122.0,Other,5.841621416845562,Chaturbhuj Doshi,Sadhona Bose,Arun,Brijmala
Shankar Shambhu,1976.0,137.0,"Action, Crime, Drama",5.5,Chand,Feroz Khan,Vinod Khanna,Sulakshana Pandit
Shankar Shambu,1999.0,133.0,Action,5.841621416845562,Ram Pratap Sharma,Sheetal Bedi,Sudesh Berry,Raj Dhanoa
Shankar Sita Ansuya,1965.0,137.0,"Adventure, Drama, Fantasy",5.841621416845562,Manibhai Vyas,Nirupa Roy,Mahipal,Anita Guha
Shankara,1991.0,133.0,Action,5.4,Sudarshan Nag,Sunny Deol,Neelam Kothari,Alpana
Shanta,1932.0,142.0,Other,5.841621416845562,Shantakumari,Unknown,Unknown,Unknown
Shanthi Shanthi,1984.0,133.0,Action,5.841621416845562,K. Nataraj,Ambika,Meena,Rajinikanth
Shanti,1947.0,121.0,Drama,5.841621416845562,S.U. Sunny,Latika,Sunalini Devi,Pratima Devi
Shanti Kranti,1991.0,142.0,"Action, Musical, Romance",6.0,V. Ravichandran,Nagarjuna Akkineni,V. Ravichandran,Juhi Chawla
Shapath,1984.0,128.0,Action,4.3,Ravikant Nagaich,Raj Babbar,Smita Patil,Ranjeet
Shapath,1997.0,140.0,Action,5.5,Rajiv Babbar,Mithun Chakraborty,Vineeta,Jackie Shroff
Shaque,1976.0,121.0,Drama,7.1,Vikas Desai,Aruna Raje,Vinod Khanna,Shabana Azmi
Sharaabi,1984.0,180.0,"Comedy, Drama, Romance",7.4,Prakash Mehra,Amitabh Bachchan,Bharat Bhushan,Chandrashekhar
Sharabi,1964.0,151.0,"Drama, Musical, Romance",7.5,Raj Rishi,Dev Anand,Madhubala,Daisy Irani
Sharabi Ki Ladki,1960.0,121.0,Drama,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Sharad Sandhya,1982.0,121.0,Drama,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Sharada,1957.0,128.0,"Drama, Romance, Musical",6.6,L.V. Prasad,Raj Kapoor,Meena Kumari,Shyama
Sharafat,1970.0,120.0,"Drama, Romance",7.1,Asit Sen,Ashok Kumar,Dharmendra,Hema Malini
Sharafat Chhod Di Main Ne,1976.0,115.0,Drama,5.8,Jagdev Bhambri,Feroz Khan,Hema Malini,Neetu Singh
Sharafat Gayi Tel Lene,2015.0,108.0,"Comedy, Drama, Mystery",4.9,Gurmmeet Singh,Zayed Khan,Tina Desai,Anupam Kher
Sharafi Loot,1937.0,142.0,Other,5.841621416845562,D.N. Madhok,Unknown,Unknown,Unknown
Sharara,1984.0,135.0,Action,6.8,S.V. Rajendra Singh Babu,Raaj Kumar,Hema Malini,Shatrughan Sinha
Shararat,1959.0,124.0,Comedy,6.2,Harnam Singh Rawail,Kishore Kumar,Meena Kumari,Raaj Kumar
Shararat,1972.0,121.0,Drama,6.7,Manmohan Desai,Biswajit Chatterjee,Mumtaz,Sujit Kumar
Shararat,1944.0,124.0,Comedy,5.841621416845562,Kishore Sahu,Kusum Nair,Ramesh Gupta,Unknown
Shararat,2002.0,155.0,"Comedy, Drama, Romance",4.6,Gurudev Bhalla,Abhishek Bachchan,Hrishitaa Bhatt,Amrish Puri
Shararat,1990.0,142.0,Other,5.841621416845562,Atma Ram,Kalpana Iyer,Shakti Kapoor,Amjad Khan
Sharbati Aankhen,1945.0,142.0,Other,5.841621416845562,Rajkumari,Unknown,Unknown,Unknown
Sharda,1942.0,134.0,"Drama, Family",5.6,Abdul Rashid Kardar,Mehtab,Ulhas,Wasti
Sharda,1981.0,126.0,"Drama, Family",5.5,Lekh Tandon,Jeetendra,Rameshwari,Sarika
Share Bazaar,1997.0,121.0,Drama,4.4,Manmohan,Manmohan Sabir,Tinnu Anand,Birbal
Shareef Budmaash,1973.0,141.5,"Action, Crime, Thriller",6.8,Raj Khosla,Dev Anand,Hema Malini,Ajit
Sharif Daku,1938.0,142.0,Other,5.841621416845562,Navinchandra,Unknown,Unknown,Unknown
Sharif Daku,1960.0,133.0,Action,5.841621416845562,Habib,Samar Roy,Heera Sawant,Unknown
Sharma ji ki beti,2019.0,142.0,Other,5.841621416845562,Tahira Kashyap,Saiyami Kher,Unknown,Unknown
Sharmaji Ki Lag Gai,2019.0,122.0,Comedy,4.9,Manoj Sharma,Mugdha Godse,Brijendra Kala,Krishna Abhishek
Sharmaji Namkeen,2021.0,124.0,Comedy,5.841621416845562,Hitesh Bhatia,Paresh Rawal,Juhi Chawla,Rishi Kapoor
Sharmeelee,1971.0,164.0,"Mystery, Musical, Romance",7.0,Samir Ganguly,Shashi Kapoor,Rakhee Gulzar,Nasir Hussain
Shart,1969.0,136.0,"Mystery, Thriller",6.7,Kewal Misra,Sanjay Khan,Mumtaz,Kumud Chuggani
Shart,1954.0,134.0,"Drama, Family",5.8,Bibhuti Mitra,Deepak,Shyama,I.S. Johar
Shart,1986.0,134.0,"Drama, Mystery, Thriller",6.4,Ketan Anand,Naseeruddin Shah,Shabana Azmi,Kanwaljit Singh
Shart: The Challenge,2004.0,136.0,"Drama, Romance",3.5,Puri Jagannadh,Tusshar Kapoor,Gracy Singh,Amrita Arora
Shashank,2021.0,137.0,Biography,5.841621416845562,Sanoj Mishra,Sanoj R. Mishra,Varun Joshi,Rajveer Singh
Shashi Punhu,1932.0,142.0,Other,5.841621416845562,Jagatrai Pesumal Advani,Nurjahan,Sushila,Unknown
Shastra,1996.0,144.0,"Action, Drama",4.6,Sanjay Khanna,Sunil Shetty,Anjali Jathar,Anupam Kher
Shatagni - The Movie,2019.0,141.5,"Action, Crime, Thriller",5.841621416845562,Lv Siva,Abhiram Dasari,Swathi Mandal,Unknown
Shathru,1993.0,133.0,Action,5.841621416845562,Brahmanandam,Jaya Prada,Vijayakanth,Unknown
Shatranj,1993.0,139.0,"Comedy, Drama, Romance",6.3,Aziz Sejawal,Jackie Shroff,Juhi Chawla,Mithun Chakraborty
Shatranj,1956.0,134.0,"Drama, Family",6.7,Gyan Mukherjee,Ashok Kumar,Meena Kumari,Rajendranath Malhotra
Shatranj,1969.0,168.0,"Thriller, Mystery",6.1,S.S. Vasan,Rajendra Kumar,Waheeda Rehman,Mehmood
Shatranj,1946.0,121.0,Drama,5.841621416845562,Vaju Kotak,G.S. Potdar,Krishnakant,Leela Chitnis
Shatranj Ke Mohre,1974.0,142.0,Other,5.841621416845562,Shibu Mitra,Dulari,Satyendra Kapoor,Pradeep Kumar
Shatru,1986.0,157.0,"Action, Adventure, Crime",6.9,Pramod Chakravorty,Rajesh Khanna,Shabana,Ashok Kumar
Shatru,1993.0,133.0,Action,5.841621416845562,Jaya Prada,Vijayakanth,Unknown,Unknown
Shaukeen,1949.0,142.0,Other,5.841621416845562,Nanabhai Bhatt,Master Bhagwan,Chand,Kanta
Shaukeen,1982.0,127.0,Comedy,7.2,Basu Chatterjee,Ashok Kumar,A.K. Hangal,Utpal Dutt
Shaukeen,2004.0,108.0,Thriller,5.841621416845562,Rajesh Sabharwal,Vinod Tripathi,Unknown,Unknown
Shaukeen Kaminay,2016.0,125.0,"Comedy, Drama",6.1,Anil Chorasiya,Seema Bilong,Sunil Chourasiya,Ankit Gajera
Shauqeen Haseena,1992.0,108.0,Thriller,5.841621416845562,Karthik,Mahesh,Radha,Unknown
Shaurya: It Takes Courage to Make Right... Right,2008.0,149.0,"Crime, Drama, Thriller",7.3,Samar Khan,Rahul Bose,Javed Jaffrey,Minissha Lamba
Shayar,1949.0,121.0,Drama,5.841621416845562,Chawla,Kamini Kaushal,Suraiya,Unknown
Shayar-e-Kashmir Mahjoor,1972.0,153.0,Drama,5.841621416845562,Prabhat Mukherjee,Pushar Bhan,Pushkar Bhan,Gitanjali
Shayun,1951.0,142.0,Other,5.841621416845562,Kamal Kapoor,Unknown,Unknown,Unknown
Shazadi,1992.0,121.0,Drama,5.841621416845562,A. Habib,Tinnu Anand,Arun Bakshi,Raj Kishore
She: The Movie,2014.0,108.0,Thriller,5.841621416845562,Viplab Majumder,Ravi Sah,Anirban Ghosh,Priya Mitra
Sheba and Hercules,1967.0,133.0,Action,5.841621416845562,Vijaya Choudhury,Kamal Mehra,Randhawa,Saudagar Singh
Shee,1997.0,108.0,Thriller,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Sheela I Love You,2001.0,108.0,Thriller,5.841621416845562,Bhaskar,Hema,Sharmili,Unknown
Sheela Meri Jaan,1990.0,108.0,Thriller,5.841621416845562,Harish,Jayalalitha,Uma Maheshwari,Unknown
Sheen,2004.0,146.0,"Action, Drama",6.2,Ashoke Pandit,Tarun Arora,Sheen,Raj Babbar
Sheesh Mahal,1950.0,144.0,Drama,7.4,Sohrab Modi,Sohrab Modi,Naseem Banu,Pushpa Hans
Sheesha,1986.0,113.0,Drama,7.2,Basu Chatterjee,Mithun Chakraborty,Moon Moon Sen,Vijayendra Ghatge
Sheesha,1952.0,142.0,Other,5.841621416845562,Shaheed Latif,Amar,Cuckoo,Bimla Kumari
Sheesha,2005.0,135.0,"Drama, Romance, Thriller",3.4,Ashu Trikha,Neha Dhupia,Sonu Sood,Vivek Shauq
Sheeshay Ka Ghar,1984.0,130.0,"Crime, Drama, Family",6.0,Amit Khanna,Ketan Anand,Ila Arun,Raj Babbar
Sheeshe Ki Diwar,1954.0,122.0,Other,5.841621416845562,K.A. Abbas,Manmohan Krishna,Ruby Mayer,Pran
Sheeshon Ka Masiha,1985.0,76.0,Documentary,5.841621416845562,Muzaffar Ali,Unknown,Unknown,Unknown
Sheetalbhabi.com,2011.0,115.0,Comedy,3.9,C.M. Jain,Jatin Grewal,Hina Tasleem,Monalisa
Sheetla Mata,1981.0,138.0,"Drama, Family, Fantasy",5.841621416845562,Ramgopal Gupta,Rajni Bala,Birbal,Sudhir Dalvi
Shehar Aur Sapna,1964.0,120.0,Drama,6.5,Khwaja Ahmad Abbas,David Abraham,Anwar Hussain,Manmohan Krishna
Shehjar,2019.0,120.0,"Adventure, Drama, Mystery",5.841621416845562,Nikhil Allug,Ira Dubey,Zahid Mir,Kali Prasad Mukherjee
Shehnai,1964.0,138.0,"Musical, Romance",5.7,S.D. Narang,Biswajit Chatterjee,Rajshree,Nirupa Roy
Shehnai,1947.0,133.0,Romance,4.2,P.L. Santoshi,Rehana,Indumati,Nasir Khan
Shehri Gabru,2020.0,62.0,"Comedy, Crime",8.5,Saurabh Gulab Rao,Naman Bhati,Akshay Kaushal,Atul Kaushal
Shehzaade,1989.0,133.0,Action,4.7,Raj N. Sippy,Dharmendra,Shatrughan Sinha,Sameer Khakhar
Shehzada,1972.0,134.0,"Drama, Family",6.6,K. Shankar,Rajesh Khanna,Rakhee Gulzar,Veena
Sheikh Chilli,1942.0,136.0,"Comedy, Fantasy",5.841621416845562,Kikubhai Desai,Moti,Navinchandra,Vasantrao
Sheikh Chilli,1956.0,112.0,"Action, Adventure, Comedy",5.4,Ramchandra Thakur,Master Bhagwan,Shyama,Mahipal
Sheikhchilli the Great,2019.0,124.0,Comedy,5.841621416845562,Jatinder Sharma,Hari Ram Toofan,Moni Sharma,Zakir Ali
Sheil Bala,1932.0,142.0,Other,5.841621416845562,Keki Adajania,M. Bhagwandas,Gohar,Kamlabai Gokhale
Sheitaan,2017.0,110.0,Horror,4.0,Sameer Khan,Iti Acharya,Asif Basra,Nirab Hossain
Shekhar Mera Naam,1983.0,133.0,Action,5.841621416845562,Neelam Mukherjee,Aparna,Manik Dutt,Madhushala
Shen Lagna,1938.0,142.0,Other,5.841621416845562,Hansa Wadkar,Unknown,Unknown,Unknown
Sheol,2020.0,109.0,Horror,5.841621416845562,Prince Khan,Alan,Kazim Khan,Laughy Paul
Sher Dil,1990.0,146.0,"Action, Drama",4.6,Jagdish Sidana,Dharmendra,Anita Raj,Rishi Kapoor
Sher Dil,1954.0,150.0,"Action, Adventure",5.841621416845562,Boman Shroff,Shree Bhagwan,John Cawas,Dalpat
Sher Dil,1965.0,133.0,Action,5.841621416845562,Chand,Dara Singh,Parveen Choudhary,Jayant
Sher Dil Aurat,1935.0,142.0,Other,5.841621416845562,Anand Prasad Kapoor,Bhudo Advani,Ameena,Paidi Jairaj
Sher E Afghan,1966.0,133.0,Action,5.841621416845562,Hiralal,Prithviraj Kapoor,Maruti,Prem Nath
Sher E Watan,1971.0,132.0,Action,5.841621416845562,Harbans,Dara Singh,Prithviraj Kapoor,Nishi
Sher Gujjar,2021.0,133.0,Action,5.841621416845562,Aakash Gupta,Mushtaq Khan,Gajendra Chauhan,Priyanka S. Sharma
Sher Ka Beta,2002.0,133.0,Action,5.841621416845562,Rudraraju Suresh Varma,Suresh Verma,J.D. Chakravarthi,Jeeva
Sher Ka Panja,1936.0,120.0,Adventure,5.841621416845562,Dwarka Khosla,Sardar Akhtar,Hari Shivdasani,Unknown
Sher Khan,1962.0,133.0,Action,5.841621416845562,Radhakant,Jayant,Kumkum,Kamaljit Singh
Sher Khan,1998.0,133.0,Action,5.4,Ambrish Sangal,Sadashiv Amrapurkar,Ankita,Rita Bhaduri
Sher Shivaji,1987.0,143.0,History,6.2,Ram Narayan Gabale,Parikshit Sahni,Smita Patil,Shreeram Lagoo
Shera,1999.0,125.0,Action,5.1,T.L.V. Prasad,Asrani,Mithun Chakraborty,Pinky Chinoy
Shera Daku,1966.0,142.0,Other,5.841621416845562,Radhakant,Kamran,Kumkum,Sheikh Mukhtar
Shera Shamshera,1990.0,138.0,"Action, Crime",4.1,S.R. Pratap,Raj Babbar,Sonam,Kabir Bedi
Sherdil Ladkiyan,1985.0,133.0,Action,8.1,Mohan Babu,Swapna,Unknown,Unknown
Sher-E-Baghdad,1946.0,142.0,Other,5.841621416845562,Homi Wadia,John Cawas,Sayani Atish,Fearless Nadia
Sher-E-Baghdad,1957.0,133.0,Action,5.841621416845562,Helen,Hiralal,Mahipal,Nigar Sultana
Sher-e-Bengal,1947.0,133.0,Action,5.841621416845562,Ranjibhai Arya,Mohammed Hussain,M.H. Douglas,Rajkumari
Sher-E-Hindustan,1997.0,133.0,Action,5.0,T.L.V. Prasad,Mithun Chakraborty,Sanghavi,Gulshan Grover
Sher-e-Jungle,1937.0,157.0,Other,5.841621416845562,Mohan Dayaram Bhavnani,S.B. Nayampalli,Unknown,Unknown
Sherni,1988.0,146.0,"Action, Drama",4.6,Harmesh Malhotra,Birbal,Jagdeep,Kader Khan
Sherni,2021.0,121.0,Drama,5.841621416845562,Amit Masurkar,Vidya Balan,Mukul Chadda,Vijay Raaz
Shero Ka Sher,1983.0,133.0,Action,5.841621416845562,Chiranjeevi,Jaya Prada,Radhika Sarathkumar,Unknown
Sheroo,1957.0,134.0,"Drama, Family",6.8,Shakti Samanta,Ashok Kumar,Nalini Jaywant,Anoop Kumar
Shershaah,2021.0,126.0,"Action, History",5.841621416845562,Vishnuvardhan,Raj Arjun,Vijay Meenu,Rahaao
Shesh,1988.0,142.0,Other,5.841621416845562,Amit Khanna,Gopi Desai,Anita Kanwar,Ranjana
Shesh Naag,1957.0,142.0,Other,5.841621416845562,Chaturbhuj Doshi,Trilok Kapoor,Sulochana Latkar,Shahu Modak
Sheshnaag,1990.0,145.0,"Action, Fantasy, Thriller",4.5,K.R. Reddy,Jeetendra,Rekha,Rishi Kapoor
Shiddat,2019.0,130.0,Romance,5.841621416845562,Kunal Deshmukh,Sunny Kaushal,Radhika Madan,Mohit Raina
Shikaar,1996.0,137.0,"Action, Thriller",5.3,Urmila Matondkar,Jackie Shroff,Unknown,Unknown
Shikaar,2004.0,125.0,"Action, Musical, Thriller",4.9,Darshan Bagga,Jaz Pandher,Danny Denzongpa,Kanishkaa Kapoor
Shikaar,2000.0,135.0,"Action, Mystery",3.6,Bobby Raj,Abhishek Kapoor,Vikas Bhalla,Ayesha Jhulka
Shikar,1968.0,139.0,"Mystery, Thriller",6.6,Atma Ram,Asha Parekh,Dharmendra,Sanjeev Kumar
Shikar,1955.0,142.0,Other,5.841621416845562,Ravindra Dave,Smriti Biswas,Bipin Gupta,Nimmi
Shikar,2001.0,133.0,Action,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Shikara,2020.0,118.0,"Drama, History, Romance",3.8,Vidhu Vinod Chopra,Sadia Khateeb,Aadil Khan,Zain Khan Durrani
Shikari,2000.0,160.0,"Crime, Drama, Thriller",4.6,N. Chandra,Govinda,Tabu,Karisma Kapoor
Shikari,1932.0,120.0,Adventure,5.841621416845562,Thorold Dickinson,Naval Gandhi,Husn Banu,Seeta Devi
Shikari,1963.0,139.0,"Action, Adventure, Horror",5.7,Mohammed Hussain,Ajit,Ragini,Helen
Shikari,1946.0,123.5,Musical,5.841621416845562,Savak B. Vacha,Ashok Kumar,Veera,Paro
Shikari,1981.0,142.0,Other,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Shikari: The Hunter,1991.0,162.0,"Action, Adventure",5.6,Latif Faiziyev,Umesh Mehra,Mithun Chakraborty,Naseeruddin Shah
Shikast,1953.0,110.0,Drama,7.0,Ramesh Saigal,Dilip Kumar,Nalini Jaywant,Durga Khote
Shikayat,1948.0,142.0,Other,5.841621416845562,Shaheed Latif,Shyam,Snehprabha Pradhan,Nigar Sultana
Shikhar,2005.0,162.0,Drama,4.9,John Mathew Matthan,Ajay Devgn,Shahid Kapoor,Bipasha Basu
Shikkast,2016.0,133.0,Action,5.841621416845562,Treenayan Sharma,Trinayan Sharma,Unknown,Unknown
Shikshaa,1979.0,125.0,"Drama, Family",5.6,S. Ramanathan,Raj Kiran,Sushma Verma,Beena Banerjee
Shikwa,1974.0,142.0,Other,5.841621416845562,Ramchandra,Rakesh Pandey,Zaheeda,Samit Bhanja
Shikwa,1958.0,130.0,Romance,5.841621416845562,Aruna Irani,Dilip Kumar,Nutan,Ramesh Saigal
Shikwah,1974.0,121.0,Drama,5.841621416845562,Ramchadra,Unknown,Unknown,Unknown
Shimla Mirchi,2020.0,129.0,"Comedy, Romance",4.6,Ramesh Sippy,Hema Malini,Rajkummar Rao,Rakul Preet Singh
Shin Shinaki Boobla Boo,1952.0,137.0,Fantasy,5.841621416845562,P.L. Santoshi,Sadhona Bose,Mehmood,Ranjan
Ship of Theseus,2012.0,139.0,Drama,8.1,Anand Gandhi,Aydah El-Kashef,Yogesh Shah,Faraz Khan
Shirdi Ke Sai Baba,1977.0,140.0,"Biography, Drama",7.0,Ashok V. Bhushan,Sudhir Dalvi,Manoj Kumar,Rajendra Kumar
Shirdi Sai Baba,2001.0,150.0,"Drama, Mystery",4.8,Deepak Balraj Vij,Anand Balraj,Sudhir Dalvi,Dharmendra
Shirin Farhad,1956.0,136.5,"Adventure, Drama, Romance",7.2,Aspi Irani,Madhubala,Pradeep Kumar,P. Kailash
Shirin Farhad,1931.0,120.0,"Musical, Drama, Romance",5.841621416845562,J.J. Madan,Nissar,Jehanara Kajjan,Mohammed Hussain
Shirin Farhad,1945.0,142.0,Other,5.841621416845562,Jayant,Ghulam Mohammed,Ragni,Zahoor Shah
Shirin Farhad Ki Toh Nikal Padi,2012.0,111.0,Romance,4.2,Bela Segal,Freny Bhagat,Dinyar Contractor,Nauheed Cyrusi
Shisham,1952.0,134.0,"Drama, Family",5.841621416845562,Kishore Sharma,Nasir Khan,Nutan,Gope
Shiv Bhakat Baba Balak Nath,1972.0,121.0,Drama,5.841621416845562,Avatar,Sulochana Chatterjee,Jayshree Gadkar,Maruti
Shiv Bhakta,1955.0,121.0,Drama,5.841621416845562,H.L.N. Simha,Anand Kumar,Shahu Modak,Padmini
Shiv Charan,1982.0,137.0,Fantasy,6.4,Anil Kumar,Vinod Mehra,Zarina Wahab,Navin Nischol
Shiv Ganga,1988.0,137.0,Drama,5.841621416845562,Satish Kumar,Biswajit Chatterjee,Ahalya,Dara Singh
Shiv Kanya,1954.0,140.0,Fantasy,5.841621416845562,Dhirubhai Desai,Indira Bansal,Anjali Devi,Trilok Kapoor
Shiv Leela,1952.0,142.0,Other,5.841621416845562,Govind B. Ghanekar,Unknown,Unknown,Unknown
Shiv Parvati,1962.0,102.0,Family,5.841621416845562,S.N. Tripathi,Jeevan,Trilok Kapoor,Praveen Paul
Shiv Puran,1995.0,86.0,Action,5.841621416845562,Narsimha Raju,Rami Reddy,Unknown,Unknown
Shiv Putra Swami Ayappa,1990.0,121.0,Drama,5.841621416845562,P.S. Mani,Amitabh Bachchan,Rajinikanth,Rajkumar
Shiv Ram,1991.0,142.0,"Action, Crime, Drama",4.3,Jagdish A. Sharma,Jeetendra,Aditya Pancholi,Sadashiv Amrapurkar
Shiv Ratri,1954.0,142.0,Other,5.841621416845562,Jayant Desai,Manher Desai,Trilok Kapoor,Nirupa Roy
Shiv Shakti,1952.0,137.0,Fantasy,5.841621416845562,Jayant Desai,Jeevan,Trilok Kapoor,Nirupa Roy
Shiv Shakti,1980.0,124.0,Drama,5.841621416845562,Ramesh Deo,Paidi Jairaj,Shashi Kapoor,Dara Singh
Shiv Teri Mahima Nyari,1993.0,124.0,"Drama, Fantasy",5.841621416845562,Suresh Sinh Gohil,Beena Banerjee,Vijayendra Ghatge,Rajendranath Malhotra
Shiva,1989.0,161.0,"Action, Crime, Drama",8.1,Ram Gopal Varma,Nagarjuna Akkineni,Amala Akkineni,Raghuvaran
Shiva,2006.0,160.0,"Action, Crime, Drama",3.9,Ram Gopal Varma,Mohit Ahlawat,Priyanka Kothari,Vinod Jaywant
Shiva Dada,1991.0,133.0,Action,5.8,K. Raghavendra Rao,Nagarjuna Akkineni,Shanti Priya,Silk Smitha
Shiva Ka Insaaf,1985.0,125.0,"Action, Adventure, Fantasy",4.6,Raj N. Sippy,Jackie Shroff,Poonam Dhillon,Vinod Mehra
Shiva Ka Insaaf,2003.0,124.0,Action,5.841621416845562,Ramesh U. Lakhiani,Rajesh Bakshi,Dharmendra,Mohan Joshi
Shiva Ka Insaaf,1987.0,133.0,Action,5.841621416845562,Kodanda Rami Reddy A.,Bhanupriya,Chiranjeevi,Madhavi
Shiva Mera Naam,2004.0,133.0,Action,5.841621416845562,Dileep,Kavya Madhavan,Unknown,Unknown
Shiva Shakti,1988.0,153.0,"Action, Crime, Drama",4.7,Anand,Shatrughan Sinha,Govinda,Anita Raj
Shivaay,2016.0,153.0,"Action, Adventure, Drama",6.2,Ajay Devgn,Ajay Devgn,Abigail Eames,Erika Kaar
Shivalika,2013.0,95.0,Animation,5.841621416845562,Bhagabat Kar,Biman Sengupta,Smita Jaykar,Sparsh Khanchandani
Shivam,2011.0,118.0,"Drama, Mystery",5.841621416845562,Anshuman Barua,Pankaj Badra,Mohit Chauhan,Unknown
Shivanaga,1992.0,133.0,Other,5.841621416845562,K.S.R. Das,Arjun Sarja,Malasri,Doddanna
Shivani,2019.0,110.0,Crime,5.841621416845562,Ugresh Prasad Ujala,Santosh,Unknown,Unknown
Shivani,2019.0,110.0,Crime,5.841621416845562,Ugresh Prasad Ujala,Santosh,Unknown,Unknown
Shiva-The Mahadev,2015.0,121.0,Drama,5.841621416845562,Meenoo Hooda,Unknown,Unknown,Unknown
Shobha,1954.0,142.0,Other,5.841621416845562,Niren Lahiri,Abhi Bhattacharya,Manju Dey,Usha Kiran
Shobhayatra,2004.0,100.0,"Comedy, Drama",4.2,Vijay Ghatge,Divya Dutta,Prithvi Sankhala,Vineet Kumar
Shobhna's Seven Nights,2012.0,105.0,"Drama, Romance",6.2,Sudipto Chattopadhyay,Lillete Dubey,Bharat Kaul,Anupam Kher
Shock: Ek Raat,2005.0,122.0,Horror,5.841621416845562,Unknown,Unknown,Unknown,Unknown
Shodh,1981.0,121.0,Drama,6.9,Biplab Roy Chowdhury,Om Puri,Kanhu Bandhopodhyay,Tapti Bhatachrjee
